longitude,latitude,vs_mean,vs_std,strain_azimuth,earthquake_occurred,susceptibility,dynamic_rate
53.60000000000005,34.5,3.475031333333333,0.313111378847719,94.88,0,0.0010288601,0.34780874875648365
53.70000000000005,34.5,3.4700877777777777,0.3065458439422363,94.88,0,0.00031834352,0.302787596078718
53.80000000000005,34.5,3.465369777777778,0.2998827492065281,94.88,0,0.00076057424,0.2637429610441828
53.900000000000055,34.5,3.463195,0.2968324066998482,94.88,0,0.000103905826,0.2299035679380061
54.00000000000006,34.5,3.46105,0.2941493730364186,94.88,0,0.00075036794,0.20090031532257818
54.10000000000006,34.5,3.499064840223564,0.0,94.88,0,0.0019027411,0.17604669474325269
49.9,34.6,3.499064840223564,0.0,20.84,0,0.0041648718,0.05620749178081476
50.0,34.6,3.537886666666666,0.2505369312802805,20.84,0,0.0013418345,0.06227081576059304
50.1,34.6,3.535012333333334,0.2520108804284306,20.84,0,0.00053574657,0.06953150233262115
50.2,34.6,3.5298948333333326,0.2557640221930876,20.84,0,0.0024751695,0.07826705746817202
50.3,34.6,3.5263075,0.2599043729892109,20.84,0,0.00085687777,0.0881037444592348
50.400000000000006,34.6,3.524123833333334,0.2642797933325816,20.84,0,0.00049105886,0.09984471187560841
50.50000000000001,34.6,3.522628,0.2693994287974531,112.99,0,0.00010976346,0.11376658938407332
50.60000000000001,34.6,3.5220371666666663,0.2756754676688326,112.99,0,0.0035465234,0.13075771394386768
50.70000000000001,34.6,3.5231678333333334,0.282568968959799,112.99,0,0.031538054,0.153535264521009
50.80000000000001,34.6,3.5258858333333336,0.2890625587205343,112.99,0,0.002434309,0.1747947645738644
50.90000000000001,34.6,3.5288893333333333,0.2944348944413065,112.99,0,0.0011248421,0.20423195541751166
51.000000000000014,34.6,3.5301515,0.2973520740204959,112.99,0,0.0018363853,0.24096010853021382
51.100000000000016,34.6,3.5281738666666667,0.2962677868625366,112.99,0,0.0011105351,0.28690212918461405
51.20000000000002,34.6,3.525057,0.2952111170926006,112.99,0,0.00018492539,0.3450514902691757
51.30000000000002,34.6,3.5190854444444444,0.2924733216384253,119.85,0,0.0031958201,0.4191664040975282
51.40000000000002,34.6,3.512433777777778,0.2897483938118114,119.85,0,0.023133269,0.5140539232280725
51.50000000000002,34.6,3.506009222222222,0.2873716931925231,119.85,0,0.010053422,0.6276594544779147
51.60000000000002,34.6,3.4996407777777776,0.2849273675054147,119.85,0,0.037843462,0.7671494513072428
51.70000000000002,34.6,3.493204333333333,0.2820194353724733,119.85,0,0.02625004,0.9162797388834579
51.800000000000026,34.6,3.4867003333333333,0.2779516780249899,119.85,0,0.36931565,1.0951267209328603
51.90000000000003,34.6,3.481516333333333,0.2733272371850416,119.85,0,0.016650723,1.1736866182772299
52.00000000000003,34.6,3.480012444444444,0.2711351694486107,119.85,0,0.0026287618,1.2400429201969885
52.10000000000003,34.6,3.483474111111112,0.2743910893368084,119.85,0,0.016650723,1.266512326937803
52.20000000000003,34.6,3.490470666666667,0.2828092251824113,119.85,0,0.020494154,1.2658405530181616
52.30000000000003,34.6,3.4982596666666663,0.2931360812319463,119.85,0,0.19960809,1.2769974464973886
52.400000000000034,34.6,3.5049415555555554,0.3021774683272266,114.32,0,0.038301207,1.2555555606051079
52.50000000000004,34.6,3.510039555555556,0.3087239297794871,114.32,0,0.0046630925,1.2425609814618712
52.60000000000004,34.6,3.5135656666666666,0.3134070745913264,114.32,0,0.037734542,1.2227794146299953
52.70000000000004,34.6,3.515393,0.3174533422417299,114.32,0,0.0045755296,1.1761974349128081
52.80000000000004,34.6,3.515,0.321429156879245,114.32,0,0.00079528004,1.1105542924928797
52.90000000000004,34.6,3.511814777777778,0.324779200213771,114.32,0,0.0001276121,1.0263060720438948
53.00000000000004,34.6,3.5064844444444443,0.3267337451239072,114.32,0,0.0010247378,0.9296136000168369
53.10000000000005,34.6,3.4988333333333337,0.3263430862859355,114.32,0,0.0005072254,0.8274912183118595
53.200000000000045,34.6,3.4907012222222225,0.3242235455431949,114.32,0,0.00017370356,0.7265925580954785
53.30000000000005,34.6,3.4838693333333333,0.3215467263968135,114.32,0,1.52403345e-05,0.6316453495883806
53.40000000000005,34.6,3.479532555555556,0.3190250740650759,114.32,0,8.586094e-05,0.5454630189482295
53.50000000000005,34.6,3.475806888888889,0.315307792096417,110.44,0,0.00019616152,0.4692287429570872
53.60000000000005,34.6,3.470896555555555,0.309546823123072,110.44,0,0.0005160782,0.40303147315273885
53.70000000000005,34.6,3.4655032222222224,0.302677211848655,110.44,0,0.0007267593,0.34622754427445457
53.80000000000005,34.6,3.4605558888888885,0.2959335207769706,110.44,0,0.000103905826,0.2977891922638698
53.900000000000055,34.6,3.4583245,0.2927917499939577,110.44,0,0.00014711553,0.25679373663514476
54.00000000000006,34.6,3.4561970000000004,0.2898976526079944,110.44,0,0.0008041376,0.22218006761588252
54.10000000000006,34.6,3.499064840223564,0.0,110.44,0,0.0018176163,0.19295297099158748
49.9,34.7,3.499064840223564,0.0,20.84,0,0.0041648718,0.05829240229975228
50.0,34.7,3.5365006666666665,0.2565196563877054,20.84,0,0.00048266636,0.06468812265474284
50.1,34.7,3.532677666666666,0.2577598408606152,20.84,0,0.0006896707,0.07257691816409931
50.2,34.7,3.5268753333333334,0.2611038138894213,20.84,0,0.0017111818,0.08189324137859841
50.3,34.7,3.5244041666666663,0.2656340452753018,20.84,0,0.00049105886,0.09264184183453368
50.400000000000006,34.7,3.523489333333333,0.2711484789106911,20.84,0,0.00010484798,0.10552940881515596
50.50000000000001,34.7,3.522135833333333,0.2767895880014557,112.99,0,0.002336504,0.12124198849011616
50.60000000000001,34.7,3.522110666666667,0.2828816459739605,112.99,0,0.07108762,0.14679776632810135
50.70000000000001,34.7,3.524610833333333,0.2889834299239143,112.99,0,0.002772791,0.1626046251625286
50.80000000000001,34.7,3.527766333333334,0.2937780398436539,112.99,0,0.008625475,0.19080966526459747
50.90000000000001,34.7,3.530408666666667,0.2972080974337496,112.99,0,0.0018363853,0.22434023517186047
51.000000000000014,34.7,3.5311356666666667,0.2986326594162225,112.99,0,0.0018363853,0.2677106797387224
51.100000000000016,34.7,3.529380933333334,0.2975000867203128,112.99,0,0.00045404144,0.3238814130883443
51.20000000000002,34.7,3.526427555555556,0.2954045933035779,112.99,0,0.00015429231,0.39833709182684623
51.30000000000002,34.7,3.5218146666666668,0.292628571946531,119.85,0,0.016187707,0.49924479136802213
51.40000000000002,34.7,3.516908777777777,0.2904366917296137,119.85,0,0.031058894,0.6324268117569878
51.50000000000002,34.7,3.5119704444444446,0.2889264748102851,119.85,0,0.008146098,0.8045286033042955
51.60000000000002,34.7,3.506698111111111,0.2874197307624831,119.85,0,0.012304402,1.031752017545818
51.70000000000002,34.7,3.501304111111112,0.285423993016585,119.85,0,0.012369324,1.303558486911595
51.800000000000026,34.7,3.496493777777778,0.2828689780011448,119.85,0,0.018107198,1.5778508241841207
51.90000000000003,34.7,3.493942666666667,0.2812751809745361,119.85,0,0.034528714,1.7807123005965773
52.00000000000003,34.7,3.4950724444444443,0.2832571650131408,119.85,1,0.01997812,1.8590937116089732
52.10000000000003,34.7,3.4996270000000003,0.2899111394177696,119.85,1,0.94686365,1.9314082942422521
52.20000000000003,34.7,3.505666666666667,0.2994662246577897,119.85,1,0.97282064,1.859997053414764
52.30000000000003,34.7,3.508772571428571,0.3061281403165469,119.85,0,0.36190867,1.7466515366098048
52.400000000000034,34.7,3.514524,0.3150490748692608,114.32,0,0.0046573994,1.6917025101560585
52.50000000000004,34.7,3.5190766666666664,0.3215986098409082,114.32,0,0.00043044545,1.6801937647330172
52.60000000000004,34.7,3.521467047619048,0.3257916825800923,114.32,0,0.021814419,1.6540266553335965
52.70000000000004,34.7,3.521176761904762,0.3284704358084325,114.32,0,0.06313211,1.5962466019901616
52.80000000000004,34.7,3.518059523809524,0.3305184280736035,114.32,0,0.03266165,1.4934937771698233
52.90000000000004,34.7,3.512468761904762,0.3320438166604679,114.32,0,0.013530907,1.360699746966932
53.00000000000004,34.7,3.505629142857143,0.3325640559272516,114.32,0,0.00466862,1.210515885456122
53.10000000000005,34.7,3.4970767619047622,0.3304826491726689,114.32,0,0.0023151415,1.056208335991784
53.200000000000045,34.7,3.487637523809524,0.3258501359486767,114.32,0,0.000609537,0.908120551449862
53.30000000000005,34.7,3.4797954285714288,0.3205780115733833,114.32,0,1.5821608e-05,0.7732058758604432
53.40000000000005,34.7,3.4749638095238096,0.3160786776605644,114.32,0,0.00038354035,0.6546704064834101
53.50000000000005,34.7,3.4704836190476187,0.3111111062576235,110.44,0,0.00048473585,0.5529624733330046
53.60000000000005,34.7,3.464730666666666,0.3045587446680808,110.44,0,0.0007267593,0.4671149130412689
53.70000000000005,34.7,3.458825904761905,0.2974456889893856,110.44,0,7.8337354e-05,0.39525761592704456
53.80000000000005,34.7,3.4539889523809526,0.2909263150903624,110.44,0,0.00014711553,0.335552150664689
53.900000000000055,34.7,3.4522120000000003,0.2878273839066894,110.44,0,0.00028417987,0.2859957056938904
54.00000000000006,34.7,3.448119666666668,0.2837198165342049,110.44,0,0.00011555063,0.244812482339438
54.10000000000006,34.7,3.499064840223564,0.0,110.44,0,0.0018176163,0.21072801610762476
49.9,34.800000000000004,3.5347153333333328,0.2597650310839571,20.84,0,0.00053574657,0.059890192550787355
50.0,34.800000000000004,3.531403666666667,0.2596503109307664,20.84,0,0.0006896707,0.06707174831663557
50.1,34.800000000000004,3.5281985,0.2608479745447979,20.84,0,0.015993463,0.07698083945077189
50.2,34.800000000000004,3.5244401666666665,0.2648841091032036,20.84,0,0.00049105886,0.08530505661970064
50.3,34.800000000000004,3.523912,0.2707302349008741,20.84,0,0.00013446732,0.09701488042877446
50.400000000000006,34.800000000000004,3.5231768333333338,0.2769734479417599,20.84,0,0.0004908997,0.1111714053222501
50.50000000000001,34.800000000000004,3.521532166666667,0.2824827160909538,112.99,0,0.038499784,0.13214088308467703
50.60000000000001,34.800000000000004,3.5220645,0.2877348285180655,112.99,0,0.27148223,0.17648860960580515
50.70000000000001,34.800000000000004,3.525027166666668,0.2922313983740139,112.99,0,7.108919e-05,0.17513356515024647
50.80000000000001,34.800000000000004,3.5273105,0.2944261002140074,112.99,0,0.0033699197,0.20683037355257894
50.90000000000001,34.800000000000004,3.528495166666666,0.2948646570942524,112.99,0,0.00040727697,0.24525813239451644
51.000000000000014,34.800000000000004,3.5289878666666663,0.2946997407459155,112.99,0,0.0011248421,0.2953693719531252
51.100000000000016,34.800000000000004,3.5284977333333334,0.2933703673256075,112.99,0,0.00082139444,0.36295479559108823
51.20000000000002,34.800000000000004,3.5268884,0.2911760804711782,112.99,0,0.00013900398,0.4576878003806794
51.30000000000002,34.800000000000004,3.524898555555556,0.2891589858869288,119.85,0,0.0689135,0.6007931927359208
51.40000000000002,34.800000000000004,3.5222742222222223,0.2884326106405609,119.85,1,0.9500092,0.8768758128744705
51.50000000000002,34.800000000000004,3.518843666666667,0.2884132358816112,119.85,0,0.019822303,1.048348126441534
51.60000000000002,34.800000000000004,3.512822,0.2879205811841165,119.85,0,0.036018778,1.4460103699491698
51.70000000000002,34.800000000000004,3.5080501904761907,0.2870204930602865,119.85,0,0.013448067,1.9951714536264822
