50.025	37.475	NaN
50.075	37.475	NaN
50.125	37.475	NaN
50.175	37.475	NaN
50.225	37.475	NaN
50.275	37.475	NaN
50.325	37.475	NaN
50.375	37.475	NaN
50.425	37.475	NaN
50.475	37.475	NaN
50.525	37.475	NaN
50.575	37.475	NaN
50.625	37.475	NaN
50.675	37.475	NaN
50.725	37.475	NaN
50.775	37.475	NaN
50.825	37.475	NaN
50.875	37.475	NaN
50.925	37.475	NaN
50.975	37.475	NaN
51.025	37.475	NaN
51.075	37.475	NaN
51.125	37.475	NaN
51.175	37.475	NaN
51.225	37.475	NaN
51.275	37.475	NaN
51.325	37.475	NaN
51.375	37.475	NaN
51.425	37.475	NaN
51.475	37.475	NaN
51.525	37.475	NaN
51.575	37.475	NaN
51.625	37.475	NaN
51.675	37.475	NaN
51.725	37.475	NaN
51.775	37.475	NaN
51.825	37.475	NaN
51.875	37.475	NaN
51.925	37.475	NaN
51.975	37.475	NaN
52.025	37.475	NaN
52.075	37.475	NaN
52.125	37.475	NaN
52.175	37.475	NaN
52.225	37.475	NaN
52.275	37.475	NaN
52.325	37.475	NaN
52.375	37.475	NaN
52.425	37.475	NaN
52.475	37.475	NaN
52.525	37.475	NaN
52.575	37.475	NaN
52.625	37.475	NaN
52.675	37.475	NaN
52.725	37.475	NaN
52.775	37.475	NaN
52.825	37.475	NaN
52.875	37.475	NaN
52.925	37.475	NaN
52.975	37.475	NaN
53.025	37.475	NaN
53.075	37.475	NaN
53.125	37.475	NaN
53.175	37.475	NaN
53.225	37.475	NaN
53.275	37.475	NaN
53.325	37.475	NaN
53.375	37.475	NaN
53.425	37.475	NaN
53.475	37.475	NaN
53.525	37.475	NaN
53.575	37.475	NaN
53.625	37.475	NaN
53.675	37.475	NaN
53.725	37.475	NaN
53.775	37.475	NaN
53.825	37.475	NaN
53.875	37.475	NaN
53.925	37.475	NaN
53.975	37.475	NaN
54.025	37.475	NaN
54.075	37.475	NaN
54.125	37.475	NaN
54.175	37.475	NaN
54.225	37.475	NaN
54.275	37.475	NaN
54.325	37.475	NaN
54.375	37.475	NaN
54.425	37.475	NaN
54.475	37.475	NaN
54.525	37.475	NaN
54.575	37.475	NaN
54.625	37.475	NaN
54.675	37.475	NaN
54.725	37.475	NaN
54.775	37.475	NaN
54.825	37.475	NaN
54.875	37.475	NaN
54.925	37.475	NaN
54.975	37.475	NaN
50.025	37.425	NaN
50.075	37.425	NaN
50.125	37.425	NaN
50.175	37.425	NaN
50.225	37.425	NaN
50.275	37.425	NaN
50.325	37.425	NaN
50.375	37.425	NaN
50.425	37.425	NaN
50.475	37.425	NaN
50.525	37.425	NaN
50.575	37.425	NaN
50.625	37.425	NaN
50.675	37.425	NaN
50.725	37.425	NaN
50.775	37.425	NaN
50.825	37.425	NaN
50.875	37.425	NaN
50.925	37.425	NaN
50.975	37.425	NaN
51.025	37.425	NaN
51.075	37.425	NaN
51.125	37.425	NaN
51.175	37.425	NaN
51.225	37.425	NaN
51.275	37.425	NaN
51.325	37.425	NaN
51.375	37.425	NaN
51.425	37.425	NaN
51.475	37.425	NaN
51.525	37.425	NaN
51.575	37.425	NaN
51.625	37.425	NaN
51.675	37.425	NaN
51.725	37.425	NaN
51.775	37.425	NaN
51.825	37.425	NaN
51.875	37.425	NaN
51.925	37.425	NaN
51.975	37.425	NaN
52.025	37.425	NaN
52.075	37.425	NaN
52.125	37.425	NaN
52.175	37.425	NaN
52.225	37.425	NaN
52.275	37.425	NaN
52.325	37.425	NaN
52.375	37.425	NaN
52.425	37.425	NaN
52.475	37.425	NaN
52.525	37.425	NaN
52.575	37.425	NaN
52.625	37.425	NaN
52.675	37.425	NaN
52.725	37.425	NaN
52.775	37.425	NaN
52.825	37.425	NaN
52.875	37.425	NaN
52.925	37.425	NaN
52.975	37.425	NaN
53.025	37.425	NaN
53.075	37.425	NaN
53.125	37.425	NaN
53.175	37.425	NaN
53.225	37.425	NaN
53.275	37.425	NaN
53.325	37.425	NaN
53.375	37.425	NaN
53.425	37.425	NaN
53.475	37.425	NaN
53.525	37.425	NaN
53.575	37.425	NaN
53.625	37.425	NaN
53.675	37.425	NaN
53.725	37.425	NaN
53.775	37.425	NaN
53.825	37.425	NaN
53.875	37.425	NaN
53.925	37.425	NaN
53.975	37.425	NaN
54.025	37.425	NaN
54.075	37.425	NaN
54.125	37.425	NaN
54.175	37.425	NaN
54.225	37.425	NaN
54.275	37.425	NaN
54.325	37.425	NaN
54.375	37.425	NaN
54.425	37.425	NaN
54.475	37.425	NaN
54.525	37.425	NaN
54.575	37.425	NaN
54.625	37.425	NaN
54.675	37.425	NaN
54.725	37.425	NaN
54.775	37.425	NaN
54.825	37.425	NaN
54.875	37.425	NaN
54.925	37.425	NaN
54.975	37.425	NaN
50.025	37.375	NaN
50.075	37.375	NaN
50.125	37.375	NaN
50.175	37.375	NaN
50.225	37.375	NaN
50.275	37.375	NaN
50.325	37.375	NaN
50.375	37.375	NaN
50.425	37.375	NaN
50.475	37.375	NaN
50.525	37.375	NaN
50.575	37.375	NaN
50.625	37.375	NaN
50.675	37.375	NaN
50.725	37.375	NaN
50.775	37.375	NaN
50.825	37.375	NaN
50.875	37.375	NaN
50.925	37.375	NaN
50.975	37.375	NaN
51.025	37.375	NaN
51.075	37.375	NaN
51.125	37.375	NaN
51.175	37.375	NaN
51.225	37.375	NaN
51.275	37.375	NaN
51.325	37.375	NaN
51.375	37.375	NaN
51.425	37.375	NaN
51.475	37.375	NaN
51.525	37.375	NaN
51.575	37.375	NaN
51.625	37.375	NaN
51.675	37.375	NaN
51.725	37.375	NaN
51.775	37.375	NaN
51.825	37.375	NaN
51.875	37.375	NaN
51.925	37.375	NaN
51.975	37.375	NaN
52.025	37.375	NaN
52.075	37.375	NaN
52.125	37.375	NaN
52.175	37.375	NaN
52.225	37.375	NaN
52.275	37.375	NaN
52.325	37.375	NaN
52.375	37.375	NaN
52.425	37.375	NaN
52.475	37.375	NaN
52.525	37.375	NaN
52.575	37.375	NaN
52.625	37.375	NaN
52.675	37.375	NaN
52.725	37.375	NaN
52.775	37.375	NaN
52.825	37.375	NaN
52.875	37.375	NaN
52.925	37.375	NaN
52.975	37.375	NaN
53.025	37.375	NaN
53.075	37.375	NaN
53.125	37.375	NaN
53.175	37.375	NaN
53.225	37.375	NaN
53.275	37.375	NaN
53.325	37.375	NaN
53.375	37.375	NaN
53.425	37.375	NaN
53.475	37.375	NaN
53.525	37.375	NaN
53.575	37.375	NaN
53.625	37.375	NaN
53.675	37.375	NaN
53.725	37.375	NaN
53.775	37.375	NaN
53.825	37.375	NaN
53.875	37.375	NaN
53.925	37.375	NaN
53.975	37.375	NaN
54.025	37.375	NaN
54.075	37.375	NaN
54.125	37.375	NaN
54.175	37.375	NaN
54.225	37.375	NaN
54.275	37.375	NaN
54.325	37.375	NaN
54.375	37.375	NaN
54.425	37.375	NaN
54.475	37.375	NaN
54.525	37.375	NaN
54.575	37.375	NaN
54.625	37.375	NaN
54.675	37.375	NaN
54.725	37.375	NaN
54.775	37.375	NaN
54.825	37.375	NaN
54.875	37.375	NaN
54.925	37.375	NaN
54.975	37.375	NaN
50.025	37.325	199.76600647
50.075	37.325	199.938064575
50.125	37.325	200.165420532
50.175	37.325	200.428771973
50.225	37.325	200.708831787
50.275	37.325	200.986312866
50.325	37.325	201.245849609
50.375	37.325	201.554641724
50.425	37.325	201.930740356
50.475	37.325	202.357421875
50.525	37.325	202.817932129
50.575	37.325	203.295532227
50.625	37.325	203.773483276
50.675	37.325	204.235061646
50.725	37.325	204.663513184
50.775	37.325	205.042114258
50.825	37.325	205.354110718
50.875	37.325	205.58972168
50.925	37.325	205.761291504
50.975	37.325	205.883041382
51.025	37.325	205.969085693
51.075	37.325	206.033599854
51.125	37.325	206.090713501
51.175	37.325	206.154571533
51.225	37.325	206.239349365
51.275	37.325	206.359161377
51.325	37.325	206.528167725
51.375	37.325	206.750686646
51.425	37.325	206.980865479
51.475	37.325	207.217330933
51.525	37.325	207.467849731
51.575	37.325	207.740158081
51.625	37.325	208.042007446
51.675	37.325	208.381134033
51.725	37.325	208.765304565
51.775	37.325	209.202255249
51.825	37.325	209.699737549
51.875	37.325	210.265060425
51.925	37.325	210.875839233
51.975	37.325	211.520370483
52.025	37.325	212.204849243
52.075	37.325	212.935516357
52.125	37.325	213.718597412
52.175	37.325	214.560317993
52.225	37.325	215.466903687
52.275	37.325	216.444564819
52.325	37.325	217.499542236
52.375	37.325	218.638061523
52.425	37.325	219.862213135
52.475	37.325	221.163848877
52.525	37.325	222.539901733
52.575	37.325	223.987594604
52.625	37.325	225.504165649
